category,goal,pledged,funded,blurb_adj,blurb_noun,blurb_verb,blurb_total,full_adj,full_noun,full_verb,full_total,train
Games,8000,113074,TRUE,0.19047619,0.19047619,0.095238095,21,0.072585483,0.149970006,0.145770846,1667,1
Fashion,20000,22362,TRUE,0.272727273,0.090909091,0.181818182,11,0.069395018,0.199288256,0.195729537,562,1
Music,3000,3275,TRUE,0.076923077,0.230769231,0.230769231,26,0.049295775,0.166666667,0.176056338,426,1
Comics,200,31,FALSE,0.047619048,0.142857143,0.095238095,21,0.175824176,0.208791209,0.131868132,91,1
Publishing,3500,7891,TRUE,0,0.222222222,0.074074074,27,0.067610063,0.133647799,0.201257862,636,0
Technology,8000,1720,FALSE,0.181818182,0.363636364,0.181818182,11,0.054054054,0.213371266,0.20341394,703,1
Music,3500,4375,TRUE,0,0.2,0.2,10,0.097421203,0.183381089,0.160458453,349,0
Publishing,150000,133354.84,FALSE,0.130434783,0.217391304,0.130434783,23,0.082191781,0.136986301,0.164383562,365,0
Technology,50000,517,FALSE,0.052631579,0.157894737,0.263157895,19,0.071979434,0.174807198,0.161953728,389,1
Technology,10000,100,FALSE,0.117647059,0.647058824,0.058823529,17,0.098378378,0.358918919,0.145945946,925,1
Journalism,1250,155,FALSE,0,0.428571429,0,7,0.075144509,0.208092486,0.182080925,346,0
Technology,27000,111,FALSE,0,0.235294118,0.176470588,17,0.041666667,0.144230769,0.185897436,312,1
Music,7000,1435,FALSE,0.222222222,0,0.111111111,9,0.060240964,0.168674699,0.201807229,332,1
Games,15000,15466.75,TRUE,0.173913043,0.217391304,0.130434783,23,0.065326633,0.129935391,0.166547021,1393,0
Games,11000,1757,FALSE,0.125,0.3125,0.0625,16,0.07398568,0.146778043,0.143198091,838,1
Games,5000,40,FALSE,0.037037037,0.222222222,0.148148148,27,0.066326531,0.229591837,0.204081633,196,0
Fashion,100000,7,FALSE,0.181818182,0.363636364,0.090909091,11,0.090909091,0.090909091,0.227272727,66,1
Publishing,10000,0,FALSE,0,0.166666667,0.166666667,24,0.094202899,0.144927536,0.148550725,276,1
Food,5500,4687,FALSE,0.111111111,0.222222222,0.111111111,18,0.075949367,0.148734177,0.164556962,316,1
Film & Video,20000,2324,FALSE,0,0.272727273,0,11,0.07922272,0.149476831,0.162929746,669,0
Comics,3000,7712,TRUE,0.166666667,0.416666667,0.083333333,12,0.08,0.125217391,0.187826087,575,0
Technology,30000,0,FALSE,0.142857143,0.238095238,0.095238095,21,0,0.125,0.125,8,0
Music,10001,0,FALSE,0,0,0,25,0.042553191,0.063829787,0.14893617,141,0
Photography,5000,6755,TRUE,0.117647059,0.294117647,0.058823529,17,0.066536204,0.137964775,0.145792564,1022,1
Music,5500,5680,TRUE,0.052631579,0.368421053,0.052631579,19,0.054263566,0.174418605,0.182170543,258,0
Dance,10000,82,FALSE,0.090909091,0.272727273,0.227272727,22,0.031746032,0.285714286,0.19047619,126,1
Design,15000,15054.11,TRUE,0.052631579,0.157894737,0.157894737,19,0.089686099,0.174887892,0.143497758,223,0
Film & Video,4000,495,FALSE,0.076923077,0.230769231,0.153846154,26,0.084044649,0.154957321,0.1667761,1523,0
Music,5000,2647,FALSE,0.08,0.2,0.2,25,0.057553957,0.145683453,0.192446043,556,1
Publishing,600,752,TRUE,0.125,0.166666667,0.208333333,24,0.067278287,0.152905199,0.183486239,327,1
Technology,115000,128181.89,TRUE,0.105263158,0.105263158,0.157894737,19,0.072005166,0.179851469,0.156926057,3097,0
Art,290,639,TRUE,0.04,0.24,0.16,25,0.077844311,0.164670659,0.206586826,334,1
Film & Video,2000,0,FALSE,0,0.357142857,0.142857143,14,0.082568807,0.220183486,0.19266055,109,0
Design,45000,57697,TRUE,0,0.090909091,0.090909091,11,0.079766537,0.1692607,0.178015564,1028,1
Crafts,300,35,FALSE,0.043478261,0.173913043,0.260869565,23,0.050847458,0.186440678,0.203389831,118,0
Food,55000,6170,FALSE,0.071428571,0.214285714,0.178571429,28,0.082278481,0.120253165,0.158227848,316,1
Dance,10000,10051.11,TRUE,0.117647059,0.352941176,0.117647059,17,0.08490566,0.163522013,0.122641509,318,1
Publishing,700,0,FALSE,0,0.19047619,0.238095238,21,0.053030303,0.189393939,0.174242424,132,1
Publishing,25000,26004,TRUE,0.117647059,0.294117647,0.117647059,17,0.077828054,0.139366516,0.188235294,1105,0
Games,50000,144103.84,TRUE,0.1,0.25,0.05,20,0.101010101,0.152525253,0.154545455,990,1
Comics,5000,6708,TRUE,0.111111111,0.111111111,0,18,0.047244094,0.137795276,0.181102362,254,0
Technology,2150,952,FALSE,0.076923077,0.230769231,0.230769231,13,0.066086957,0.191304348,0.149565217,575,1
Publishing,5000,100,FALSE,0,0.1,0.15,20,0.075356415,0.124236253,0.116089613,491,0
Food,10000,1546,FALSE,0,0.076923077,0.153846154,13,0.043715847,0.174863388,0.18579235,366,0
Design,3000,40,FALSE,0.052631579,0.263157895,0.210526316,19,0.066037736,0.20754717,0.179245283,106,0
Food,2000,1727,FALSE,0.136363636,0.090909091,0.136363636,22,0.125,0.1015625,0.1484375,128,1
Publishing,240,371.9,TRUE,0.111111111,0.222222222,0.166666667,18,0.069767442,0.11627907,0.156146179,301,0
Design,15000,65853.22,TRUE,0.04,0.08,0.24,25,0.059139785,0.193548387,0.102150538,186,1
Technology,50000,0,FALSE,0,0.2,0,5,0.046849758,0.177705977,0.166397415,619,0
Crafts,50000,1,FALSE,0.083333333,0.291666667,0.208333333,24,0.02739726,0.232876712,0.219178082,73,1
Music,5000,978,FALSE,0.08,0.16,0.08,25,0.062068966,0.155172414,0.182758621,290,0
Fashion,5000,2914,FALSE,0,0.421052632,0.052631579,19,0.107216495,0.228865979,0.12371134,485,0
Technology,25000,14834,FALSE,0,0.125,0,8,0.110294118,0.161764706,0.095588235,136,1
Publishing,76000,35,FALSE,0.047619048,0.142857143,0.142857143,21,0.058823529,0.205882353,0.176470588,68,0
Film & Video,5000,1516,FALSE,0.19047619,0.095238095,0.142857143,21,0.076443058,0.170046802,0.179407176,1282,0
Music,40000,0,FALSE,0.210526316,0.157894737,0.105263158,19,0.102189781,0.160583942,0.142335766,274,1
Publishing,2000,0,FALSE,0.041666667,0.125,0.166666667,24,0.021459227,0.193133047,0.201716738,233,1
Food,10000,5495,FALSE,0.25,0,0.083333333,12,0.092006033,0.116138763,0.187028658,663,1
Publishing,250,70,FALSE,0.086956522,0.304347826,0.217391304,23,0.03539823,0.265486726,0.17699115,113,0
Crafts,10000,10138,TRUE,0,0.238095238,0.19047619,21,0.044,0.232,0.192,250,1
Music,5000,311,FALSE,0.058823529,0.294117647,0.294117647,17,0.076687117,0.144171779,0.190184049,326,0
Publishing,3500,55,FALSE,0.117647059,0.117647059,0.352941176,17,0.067988669,0.121813031,0.112606232,1412,0
Food,1000,0,FALSE,0.076923077,0.115384615,0.153846154,26,0.079470199,0.17218543,0.17218543,151,0
Publishing,1000,2801,TRUE,0.043478261,0.304347826,0.086956522,23,0.065454545,0.167272727,0.174545455,550,0
Film & Video,3500,1000,FALSE,0.166666667,0.277777778,0.111111111,18,0.060509554,0.143312102,0.168789809,1256,0
Comics,2000,2030,TRUE,0.037037037,0.296296296,0.074074074,27,0.083333333,0.189393939,0.212121212,132,0
Film & Video,250,0,FALSE,0.19047619,0.19047619,0.142857143,21,0.043478261,0.217391304,0.260869565,23,1
Comics,11511,15360.63,TRUE,0.095238095,0.095238095,0.19047619,21,0.075845974,0.105017503,0.178529755,857,1
Games,40000,100,FALSE,0.076923077,0.153846154,0.038461538,26,0.089668616,0.157894737,0.148148148,513,0
Design,49,1157,TRUE,0.333333333,0.2,0.066666667,15,0.050713154,0.152139461,0.193343899,631,0
Film & Video,1000,2,FALSE,0.058823529,0.294117647,0.235294118,17,0.066666667,0.160784314,0.2,255,1
Crafts,1000,0,FALSE,0.041666667,0.083333333,0.208333333,24,0.064327485,0.14619883,0.175438596,171,1
Music,4000,2440,FALSE,0,0.08,0.2,25,0.06097561,0.153658537,0.165853659,410,1
Publishing,65400,0,FALSE,0.125,0,0.1875,16,0.083550914,0.17232376,0.18537859,383,1
Publishing,1300,280,FALSE,0,0.076923077,0.192307692,26,0.060459492,0.15235792,0.177750907,827,0
Music,5000,5480,TRUE,0.043478261,0.217391304,0.260869565,23,0.05625,0.152083333,0.16875,480,0
Fashion,15000,0,FALSE,0.04,0.24,0.12,25,0.047619048,0.19047619,0.163265306,147,0
Food,10000,50,FALSE,0.125,0.1875,0.125,16,0.092307692,0.138461538,0.215384615,130,0
Publishing,2000,665,FALSE,0.066666667,0.266666667,0.066666667,15,0.047272727,0.134545455,0.178181818,275,0
Technology,25000,25208,TRUE,0.153846154,0.230769231,0.230769231,13,0.055276382,0.164991625,0.164154104,1194,1
Music,3000,2115,FALSE,0.083333333,0.083333333,0.25,24,0.063492063,0.142857143,0.238095238,126,0
Games,400,744.48,TRUE,0.041666667,0.125,0.25,24,0.076433121,0.152866242,0.191082803,471,1
Design,15000,16337,TRUE,0.1875,0.125,0.1875,16,0.075471698,0.123689727,0.169811321,477,0
Fashion,900,0,FALSE,0.2,0.2,0.05,20,0.104761905,0.114285714,0.228571429,105,0
Film & Video,1800000,45,FALSE,0.045454545,0.181818182,0.181818182,22,0.164556962,0.075949367,0.126582278,79,0
Design,4444,14704.53,TRUE,0.142857143,0.19047619,0.142857143,21,0.057401813,0.19939577,0.166163142,331,0
Music,2000,66,FALSE,0,0.269230769,0.115384615,26,0.063917526,0.162886598,0.189690722,485,0
Food,11000,0,FALSE,0.1,0.3,0.2,20,0.086206897,0.166666667,0.183908046,174,0
Fashion,20000,20527,TRUE,0.2,0.1,0.1,20,0.072072072,0.18018018,0.198198198,333,1
Dance,3700,559,FALSE,0.041666667,0.083333333,0.041666667,24,0.053067993,0.150912106,0.142620232,603,0
Design,10000,12590,TRUE,0.166666667,0.166666667,0.125,24,0.102871683,0.217011996,0.154852781,2751,0
Photography,14500,1209,FALSE,0.105263158,0.263157895,0.052631579,19,0.040843215,0.147562582,0.140974967,759,1
Food,5000,1200,FALSE,0.136363636,0,0.136363636,22,0.083333333,0.121212121,0.227272727,132,1
Design,80000,785,FALSE,0.133333333,0.266666667,0.133333333,15,0.107266436,0.128027682,0.197231834,289,1
Games,980,0,FALSE,0.176470588,0.117647059,0.176470588,17,0.060335196,0.139664804,0.182122905,895,1
Publishing,6000,404,FALSE,0.235294118,0.235294118,0.058823529,17,0.103274559,0.17884131,0.128463476,397,0
Technology,2400,4898,TRUE,0.086956522,0.217391304,0.086956522,23,0.097946288,0.244865719,0.145339652,633,0
Film & Video,3000,8335,TRUE,0.047619048,0.19047619,0.19047619,21,0.068965517,0.155172414,0.151724138,580,1
Journalism,1000,0,FALSE,0.1,0.15,0.25,20,0.07826087,0.113043478,0.217391304,115,0
Games,9000,29571.85,TRUE,0,0.294117647,0.058823529,17,0.071186441,0.161355932,0.16,1475,0
Games,2000000,0,FALSE,0.142857143,0.095238095,0.19047619,21,0.091079812,0.170892019,0.151173709,1065,0
Art,2000,0,FALSE,0.157894737,0.210526316,0.210526316,19,0.098039216,0.132352941,0.191176471,204,1
Technology,2500000,1,FALSE,0.166666667,0.166666667,0.083333333,12,0.095785441,0.130268199,0.137931034,261,1
Film & Video,10000,750,FALSE,0.095238095,0.19047619,0.238095238,21,0.047368421,0.173684211,0.168421053,190,1
Publishing,3500,0,FALSE,0.083333333,0.333333333,0.041666667,24,0.074605452,0.12625538,0.154949785,697,0
Photography,22000,4246,FALSE,0.166666667,0.222222222,0.111111111,18,0.076298701,0.131493506,0.125,616,1
Music,5000,5573.01,TRUE,0.034482759,0.034482759,0.206896552,29,0.052039381,0.122362869,0.210970464,711,0
Photography,6500,18066,TRUE,0.058823529,0.176470588,0,17,0.054794521,0.134246575,0.17260274,365,1
Publishing,7500,7800,TRUE,0.3125,0.125,0,16,0.092402464,0.158110883,0.09650924,974,0
Technology,120000,750,FALSE,0,0.1,0.1,10,0.073529412,0.191176471,0.176470588,272,1
Art,1200,1267,TRUE,0.285714286,0.285714286,0,7,0.091954023,0.103448276,0.195402299,87,1
Comics,5500,5922.69,TRUE,0.285714286,0.095238095,0,21,0.052117264,0.110749186,0.149837134,307,0
Crafts,2000,0,FALSE,0.133333333,0.2,0.2,15,0.047619048,0.133333333,0.187301587,315,0
Technology,200000,1368177.35,TRUE,0.166666667,0.055555556,0.111111111,18,0.09239364,0.186506231,0.165878814,2327,0
Music,1250,0,FALSE,0.04,0.24,0.12,25,0.104166667,0.104166667,0.152777778,144,1
Publishing,5000,2,FALSE,0.043478261,0.217391304,0.217391304,23,0.068100358,0.150537634,0.172043011,279,1
Technology,5500,0,FALSE,0,0.142857143,0,7,0.050761421,0.116751269,0.152284264,197,1
Music,2500,2100,FALSE,0.083333333,0,0.166666667,12,0.046357616,0.145695364,0.195364238,302,0
Film & Video,30000,34260.75,TRUE,0.136363636,0.363636364,0.090909091,22,0.074750831,0.169435216,0.179401993,602,1
Music,10000,12650,TRUE,0,0.222222222,0.166666667,18,0.063596491,0.13377193,0.175438596,456,0
Film & Video,13000,2875,FALSE,0.142857143,0.095238095,0.095238095,21,0.078167116,0.140161725,0.164420485,371,0
Photography,47250,12954,FALSE,0.117647059,0.176470588,0.117647059,17,0.083333333,0.142156863,0.12254902,408,0
Film & Video,500,705,TRUE,0.038461538,0.153846154,0.230769231,26,0.060670949,0.109921485,0.164882227,1401,0
Technology,65000,0,FALSE,0.111111111,0.166666667,0.222222222,18,0.068085106,0.178723404,0.191489362,235,0
Publishing,18000,100,FALSE,0.045454545,0.227272727,0.090909091,22,0.062080537,0.152684564,0.119127517,596,0
Journalism,275,520,TRUE,0.111111111,0.166666667,0.166666667,18,0.094890511,0.145985401,0.182481752,137,1
Design,5000,29809,TRUE,0.176470588,0.235294118,0.117647059,17,0.096956032,0.1578354,0.166854566,887,1
Comics,44000,67777.17,TRUE,0.153846154,0.076923077,0.076923077,13,0.082901554,0.14211695,0.155440415,1351,1
Technology,100000,906,FALSE,0.05,0.25,0.2,20,0.07518797,0.120984279,0.142857143,1463,0
Food,7500,8093,TRUE,0.19047619,0.285714286,0.142857143,21,0.074144487,0.173003802,0.153992395,526,0
Games,25000,4141,FALSE,0.083333333,0.166666667,0.125,24,0.089622642,0.141509434,0.179245283,636,1
Music,10000,8478.88,FALSE,0.125,0.25,0.0625,16,0.092741935,0.185483871,0.139112903,496,1
Fashion,150,162,TRUE,0.388888889,0.055555556,0,18,0.070769231,0.153846154,0.206153846,325,0
Comics,6000,6552.26,TRUE,0.05,0.3,0.2,20,0.067581837,0.129883844,0.168954593,947,1
Photography,3000,5626,TRUE,0.076923077,0.076923077,0.076923077,13,0.057494867,0.143737166,0.12936345,487,1
Games,15000,20700,TRUE,0,0.15,0.3,20,0.061742007,0.169790518,0.155457552,907,0
Food,20000,0,FALSE,0.058823529,0.176470588,0.294117647,17,0,0.285714286,0.19047619,21,1
Photography,16000,16165.6,TRUE,0.3,0.15,0.05,20,0.104100946,0.249436683,0.126408292,4438,1
Fashion,5000,0,FALSE,0.1,0.25,0.1,20,0.083815029,0.167630058,0.187861272,346,0
Film & Video,300,335,TRUE,0.111111111,0.166666667,0.166666667,18,0.069716776,0.152505447,0.161220044,459,0
Technology,2500,131,FALSE,0.083333333,0.333333333,0.083333333,12,0.130434783,0.304347826,0.086956522,23,1
Food,10000,1420,FALSE,0.111111111,0.277777778,0.277777778,18,0.064133017,0.168646081,0.16152019,421,1
Art,20000,1,FALSE,0.045454545,0.181818182,0.136363636,22,0.056022409,0.19047619,0.156862745,357,0
Fashion,32000,25,FALSE,0.052631579,0.263157895,0.263157895,19,0.084337349,0.180722892,0.134036145,664,0
Publishing,15000,458,FALSE,0.19047619,0.19047619,0.095238095,21,0.079754601,0.180368098,0.16196319,815,1
Food,27000,1315,FALSE,0,0.227272727,0.181818182,22,0.091549296,0.169014085,0.169014085,284,1
Music,40,0,FALSE,0,0.111111111,0.277777778,18,0.071174377,0.135231317,0.185053381,281,1
Crafts,5000,0,FALSE,0.222222222,0.166666667,0.055555556,18,0.049295775,0.161971831,0.161971831,142,0
Film & Video,2500,612,FALSE,0.1,0.2,0.1,10,0.130434783,0.188405797,0.217391304,207,0
Fashion,1000,10,FALSE,0.19047619,0.142857143,0.19047619,21,0.131386861,0.182481752,0.167883212,137,0
Publishing,13000,9378,FALSE,0,0.142857143,0.285714286,21,0.046641791,0.138059701,0.192164179,536,0
Publishing,500,1675,TRUE,0.074074074,0.111111111,0.222222222,27,0.036885246,0.178278689,0.245901639,488,1
Publishing,1000,311,FALSE,0.083333333,0.083333333,0.083333333,12,0.074418605,0.186046512,0.204651163,215,1
Film & Video,2500,2823.42,TRUE,0.166666667,0.208333333,0.083333333,24,0.080645161,0.183467742,0.149193548,992,0
Technology,5000,0,FALSE,0.111111111,0.111111111,0.222222222,18,0.053278689,0.200819672,0.204918033,244,1
Music,8000,1434,FALSE,0,0,0.125,8,0.025089606,0.0609319,0.139784946,279,1
Games,80000,200,FALSE,0.19047619,0.285714286,0.095238095,21,0.099027947,0.160996355,0.170716889,1646,1
Music,6000,8871.55,TRUE,0.2,0.133333333,0.133333333,15,0.047511312,0.158371041,0.13800905,442,1
Theater,2000,2788,TRUE,0.19047619,0.19047619,0.095238095,21,0.10367893,0.150501672,0.096989967,299,1
Design,50000,3273,FALSE,0.352941176,0.235294118,0.058823529,17,0.08110176,0.177123183,0.141162969,2614,0
Music,4500,0,FALSE,0.176470588,0.235294118,0.117647059,17,0.093023256,0.162790698,0.220930233,86,0
Film & Video,100000,50,FALSE,0.043478261,0.260869565,0.130434783,23,0.060606061,0.161616162,0.176767677,396,1
Technology,50000,0,FALSE,0,0,0.25,4,0.058252427,0.126213592,0.165048544,206,1
Publishing,45000,0,FALSE,0.125,0.375,0,8,0.047619048,0.166666667,0.285714286,42,0
Art,1200,119,FALSE,0.181818182,0.181818182,0.090909091,11,0.0775,0.195,0.1775,400,0
Music,1000,0,FALSE,0,0,0.142857143,14,0.069364162,0.144508671,0.167630058,173,0
Food,7500,300,FALSE,0.181818182,0.181818182,0.090909091,22,0.097165992,0.168016194,0.178137652,494,1
Photography,20000,0,FALSE,0.041666667,0,0.083333333,24,0.051089109,0.117623762,0.212277228,2525,0
Music,2500,2915,TRUE,0.095238095,0.142857143,0.142857143,21,0.072222222,0.166666667,0.172222222,180,0
Food,17000,225,FALSE,0.210526316,0.052631579,0.052631579,19,0.098726115,0.174363057,0.167993631,1256,1
Design,11000,11377,TRUE,0.045454545,0.090909091,0.272727273,22,0.065384615,0.165384615,0.157692308,520,0
Technology,160000,0,FALSE,0.125,0.208333333,0.25,24,0.163636364,0.154545455,0.2,110,0
Technology,80000,18630,FALSE,0.2,0.2,0.05,20,0.071129707,0.173640167,0.145048815,1434,1
Crafts,1000,145,FALSE,0.043478261,0.130434783,0.173913043,23,0.06122449,0.156462585,0.156462585,147,0
Publishing,5000,0,FALSE,0.05,0.2,0.1,20,0.029126214,0.184466019,0.174757282,206,1
Design,95000,14221,FALSE,0.130434783,0.173913043,0.260869565,23,0.070828331,0.174069628,0.193277311,833,1
Journalism,10000,0,FALSE,0.083333333,0.416666667,0.083333333,12,0.095238095,0.208333333,0.125,168,1
Music,300,0,FALSE,0.03125,0.15625,0.1875,32,0.080168776,0.135021097,0.191983122,474,1
Photography,3000,500,FALSE,0.058823529,0.117647059,0.117647059,17,0.126696833,0.131221719,0.162895928,221,1
Design,500,2071,TRUE,0,0.277777778,0,18,0.069858713,0.143642072,0.181318681,1274,1
Food,15000,7747,FALSE,0.1,0.15,0.25,20,0.080620155,0.172093023,0.142635659,645,1
Games,60000,10,FALSE,0.045454545,0.090909091,0.227272727,22,0.086642599,0.223826715,0.173285199,277,1
Theater,3000,375,FALSE,0.111111111,0.055555556,0.222222222,18,0.052631579,0.129473684,0.134736842,950,0
Music,15000,0,FALSE,0.105263158,0.315789474,0.157894737,19,0.05982906,0.179487179,0.111111111,117,0
Film & Video,5500,6030,TRUE,0.214285714,0.142857143,0.214285714,14,0.050505051,0.242424242,0.171717172,99,1
Food,2000,100,FALSE,0,0,0.235294118,17,0.048526863,0.105719237,0.227036395,577,1
Journalism,8000,7,FALSE,0.047619048,0.19047619,0.19047619,21,0.078590786,0.149051491,0.151761518,738,0
Art,1000,1331.66,TRUE,0,0.157894737,0.157894737,19,0.058192956,0.147013783,0.130168453,653,1
Music,3000,195,FALSE,0.086956522,0.130434783,0.217391304,23,0.062015504,0.139534884,0.186046512,129,0
Publishing,1500,512,FALSE,0.217391304,0.173913043,0.043478261,23,0.110151188,0.181425486,0.144708423,463,1
Technology,50000,0,FALSE,0.25,0.1,0.05,20,0.098214286,0.138392857,0.1875,224,1
Music,15000,5778,FALSE,0.235294118,0.176470588,0.117647059,17,0.047945205,0.226027397,0.150684932,146,0
Technology,10000,3,FALSE,0.142857143,0.19047619,0.142857143,21,0.04,0.266666667,0.133333333,75,0
Film & Video,2000,45,FALSE,0,0.173913043,0.130434783,23,0.077393075,0.195519348,0.144602851,491,0
Film & Video,33000,670,FALSE,0.105263158,0.157894737,0.052631579,19,0.064859632,0.168441433,0.155856728,1033,1
Dance,1800,65,FALSE,0,0,0.153846154,13,0.055045872,0.155963303,0.119266055,218,1
Technology,20000,336271.05,TRUE,0.058823529,0.352941176,0.176470588,17,0.086105675,0.193737769,0.174168297,511,1
Design,12000,10479,FALSE,0.230769231,0.153846154,0.153846154,13,0.116,0.186,0.156,500,0
Technology,10000,10500,TRUE,0.105263158,0.368421053,0.157894737,19,0.079493088,0.178571429,0.165898618,868,0
Crafts,320,95,FALSE,0.133333333,0.266666667,0.2,15,0.043715847,0.12568306,0.207650273,183,0
Publishing,1500,280,FALSE,0,0.227272727,0.136363636,22,0.05915493,0.216901408,0.157746479,355,1
Fashion,10000,25,FALSE,0.0625,0.5,0.0625,16,0.032258065,0.161290323,0.096774194,31,1
Technology,35000,17665,FALSE,0.095238095,0.19047619,0.095238095,21,0.086021505,0.147605083,0.167155425,1023,0
Music,1000,150,FALSE,0.25,0.25,0.125,8,0.104712042,0.209424084,0.172774869,191,0
